content,score,label,text_clean,text_stopword,text_tokenize,text_stemmed
"Developer buta feedback, perkembangan dari tahun ke tahun tidak ada perbedaan, gacha weapon paling sulit, konten end game yang biasa aja, farming artefak ampas daripada gacha karakter, developer pemalas dalam mendesain NPC (minimal untuk quest dunia, NPC yang penting/mempengaruhi story didesain sebagai mungkin, bukan copy paste, muak liatnya), quest dunia banyak omong. Developer minim ide karena banyak yg main, gacha dan nyepong, jadi ngapain mikir ide bagus, kalau jelek aja udah laris manis.",1,negatif,developer buta feedback  perkembangan dari tahun ke tahun tidak ada perbedaan  gacha weapon paling sulit  konten end game yang biasa aja  farming artefak ampas daripada gacha karakter  developer pemalas dalam mendesain npc  minimal untuk quest dunia  npc yang penting mempengaruhi story didesain sebagai mungkin  bukan copy paste  muak liatnya   quest dunia banyak omong  developer minim ide karena banyak yg main  gacha dan nyepong  jadi ngapain mikir ide bagus  kalau jelek aja udah laris manis ,developer buta feedback perkembangan perbedaan gacha weapon sulit konten end game aja farming artefak ampas gacha karakter developer pemalas mendesain npc minimal quest dunia npc mempengaruhi story didesain copy paste muak liatnya quest dunia omong developer minim ide yg main gacha nyepong ngapain mikir ide bagus jelek aja udah laris manis,"['developer', 'buta', 'feedback', 'perkembangan', 'perbedaan', 'gacha', 'weapon', 'sulit', 'konten', 'end', 'game', 'aja', 'farming', 'artefak', 'ampas', 'gacha', 'karakter', 'developer', 'pemalas', 'mendesain', 'npc', 'minimal', 'quest', 'dunia', 'npc', 'mempengaruhi', 'story', 'didesain', 'copy', 'paste', 'muak', 'liatnya', 'quest', 'dunia', 'omong', 'developer', 'minim', 'ide', 'yg', 'main', 'gacha', 'nyepong', 'ngapain', 'mikir', 'ide', 'bagus', 'jelek', 'aja', 'udah', 'laris', 'manis']",developer buta feedback kembang beda gacha weapon sulit konten end game aja farming artefak ampas gacha karakter developer malas desain npc minimal quest dunia npc pengaruh story desain copy paste muak liat quest dunia omong developer minim ide yg main gacha nyepong ngapain mikir ide bagus jelek aja udah laris manis
"Game nya super duper keren, realistis dan karakter nya beragama dan bagus bagus, tapi meskipun begitu, ada beberapa karakter yang lumayan kurang di minati, jadi saya berharap di versi berikut nya karakter nya bagus bagus dan wort it untuk di gacha",5,positif,game nya super duper keren  realistis dan karakter nya beragama dan bagus bagus  tapi meskipun begitu  ada beberapa karakter yang lumayan kurang di minati  jadi saya berharap di versi berikut nya karakter nya bagus bagus dan wort it untuk di gacha,game nya super duper keren realistis karakter nya beragama bagus bagus karakter lumayan minati berharap versi nya karakter nya bagus bagus wort it gacha,"['game', 'nya', 'super', 'duper', 'keren', 'realistis', 'karakter', 'nya', 'beragama', 'bagus', 'bagus', 'karakter', 'lumayan', 'minati', 'berharap', 'versi', 'nya', 'karakter', 'nya', 'bagus', 'bagus', 'wort', 'it', 'gacha']",game nya super duper keren realistis karakter nya agama bagus bagus karakter lumayan minat harap versi nya karakter nya bagus bagus wort it gacha
"setelah cukup lama main genshin baru sadar kalau alur cerita nya itu terasa lama, kaya harus nunggu versi terbaru baru muncul quest archon? kaya itu lama banget, untuk hadiah primogem juga bisa di bilang sedikit ya, dan kalau bisa harga welkin di kurangin hehe mksh 😁",3,negatif,setelah cukup lama main genshin baru sadar kalau alur cerita nya itu terasa lama  kaya harus nunggu versi terbaru baru muncul quest archon  kaya itu lama banget  untuk hadiah primogem juga bisa di bilang sedikit ya  dan kalau bisa harga welkin di kurangin hehe mksh  ,main genshin sadar alur cerita nya kaya nunggu versi terbaru muncul quest archon kaya banget hadiah primogem bilang ya harga welkin kurangin hehe mksh,"['main', 'genshin', 'sadar', 'alur', 'cerita', 'nya', 'kaya', 'nunggu', 'versi', 'terbaru', 'muncul', 'quest', 'archon', 'kaya', 'banget', 'hadiah', 'primogem', 'bilang', 'ya', 'harga', 'welkin', 'kurangin', 'hehe', 'mksh']",main genshin sadar alur cerita nya kaya nunggu versi baru muncul quest archon kaya banget hadiah primogem bilang ya harga welkin rangin hehe mksh
"Keseluruhan dari quest, story, dll.. sudah bagus banget tapi kadang kalo lagi main bareng temen Lag nya parah banget sampe gk bisa gerak bikin kesel banget.",5,positif,keseluruhan dari quest  story  dll   sudah bagus banget tapi kadang kalo lagi main bareng temen lag nya parah banget sampe gk bisa gerak bikin kesel banget ,quest story dll bagus banget kadang kalo main bareng temen lag nya parah banget sampe gk gerak bikin kesel banget,"['quest', 'story', 'dll', 'bagus', 'banget', 'kadang', 'kalo', 'main', 'bareng', 'temen', 'lag', 'nya', 'parah', 'banget', 'sampe', 'gk', 'gerak', 'bikin', 'kesel', 'banget']",quest story dll bagus banget kadang kalo main bareng temen lag nya parah banget sampe gk gerak bikin kesel banget
"Bagus gamenya menarik juga, ga bikin stress sama tugas sekolah terus juga ni game bisa mabar mantap pokoknya, nah karna saya udh kasi rate bintang 5 + komentar yang baik kasi saya karakter bintang lima dong min😃🙏",5,positif,bagus gamenya menarik juga  ga bikin stress sama tugas sekolah terus juga ni game bisa mabar mantap pokoknya  nah karna saya udh kasi rate bintang     komentar yang baik kasi saya karakter bintang lima dong min  ,bagus gamenya menarik ga bikin stress tugas sekolah ni game mabar mantap pokoknya karna udh kasi rate bintang komentar kasi karakter bintang min,"['bagus', 'gamenya', 'menarik', 'ga', 'bikin', 'stress', 'tugas', 'sekolah', 'ni', 'game', 'mabar', 'mantap', 'pokoknya', 'karna', 'udh', 'kasi', 'rate', 'bintang', 'komentar', 'kasi', 'karakter', 'bintang', 'min']",bagus gamenya tarik ga bikin stress tugas sekolah ni game mabar mantap pokok karna udh kasi rate bintang komentar kasi karakter bintang min
"Dari segi gamplay bagus, story nya bagus, grafik nya juga bagus, cuman ukuran dari game nya aja yg sangat tidak ramah semoga depoleper nya bisa memperbaiki hal ini... Terima kasih karena jika ukuran game ini lebih kecil pasti akan lebih baik dan banya yg memainkan nya.",4,positif,dari segi gamplay bagus  story nya bagus  grafik nya juga bagus  cuman ukuran dari game nya aja yg sangat tidak ramah semoga depoleper nya bisa memperbaiki hal ini    terima kasih karena jika ukuran game ini lebih kecil pasti akan lebih baik dan banya yg memainkan nya ,segi gamplay bagus story nya bagus grafik nya bagus cuman ukuran game nya aja yg ramah semoga depoleper nya memperbaiki terima kasih ukuran game banya yg memainkan nya,"['segi', 'gamplay', 'bagus', 'story', 'nya', 'bagus', 'grafik', 'nya', 'bagus', 'cuman', 'ukuran', 'game', 'nya', 'aja', 'yg', 'ramah', 'semoga', 'depoleper', 'nya', 'memperbaiki', 'terima', 'kasih', 'ukuran', 'game', 'banya', 'yg', 'memainkan', 'nya']",segi gamplay bagus story nya bagus grafik nya bagus cuman ukur game nya aja yg ramah moga depoleper nya baik terima kasih ukur game banya yg main nya
"Graphic bagus - desain character bagus - tiap character punya lore atau cerita sendiri yang unik - open world, pertualangan dan puzzle yang oke - bgm yang bagus. Minta tolong juga untuk end game contentnya ditambahkan. Looking forward for update 3.0",5,positif,graphic bagus   desain character bagus   tiap character punya lore atau cerita sendiri yang unik   open world  pertualangan dan puzzle yang oke   bgm yang bagus  minta tolong juga untuk end game contentnya ditambahkan  looking forward for update    ,graphic bagus desain character bagus character lore cerita unik open world pertualangan puzzle oke bgm bagus tolong end game contentnya looking forward for update,"['graphic', 'bagus', 'desain', 'character', 'bagus', 'character', 'lore', 'cerita', 'unik', 'open', 'world', 'pertualangan', 'puzzle', 'oke', 'bgm', 'bagus', 'tolong', 'end', 'game', 'contentnya', 'looking', 'forward', 'for', 'update']",graphic bagus desain character bagus character lore cerita unik open world tualang puzzle oke bgm bagus tolong end game contentnya looking forward for update
"Game bagus udh cukup suka sama yang ada di genshin ini,terutama char yang cakep² bikin tambah semangat main, tapi masalahnya cuma satu sih menurut pribadi ku yaitu suara char saat misi/quest tidak ada mentok di inazuma doang setelah keluar inazuma otw sumeru dan fontain tidak ada suara nya. Atau emng hp saya yang ga suport kah?",4,positif,game bagus udh cukup suka sama yang ada di genshin ini terutama char yang cakep  bikin tambah semangat main  tapi masalahnya cuma satu sih menurut pribadi ku yaitu suara char saat misi quest tidak ada mentok di inazuma doang setelah keluar inazuma otw sumeru dan fontain tidak ada suara nya  atau emng hp saya yang ga suport kah ,game bagus udh suka genshin char cakep bikin semangat main sih pribadi ku suara char misi quest mentok inazuma doang inazuma otw sumeru fontain suara nya emng hp ga suport kah,"['game', 'bagus', 'udh', 'suka', 'genshin', 'char', 'cakep', 'bikin', 'semangat', 'main', 'sih', 'pribadi', 'ku', 'suara', 'char', 'misi', 'quest', 'mentok', 'inazuma', 'doang', 'inazuma', 'otw', 'sumeru', 'fontain', 'suara', 'nya', 'emng', 'hp', 'ga', 'suport', 'kah']",game bagus udh suka genshin char cakep bikin semangat main sih pribadi ku suara char misi quest mentok inazuma doang inazuma otw sumeru fontain suara nya emng hp ga suport kah
"Udh ga kerasa hampir 4 tahun maen genshin impact, dari 2020 sampe sekarang kenangan yang di game ini bener"" berasa dan selalu merasa nostalgia ketika bertemu tempat pertama kali main. Pokoknya terimakasih telah meluangkan waktu saya untuk bermain dan meredakan stress semoga game genshin berkembang menjadi lebih baik kek perbanyak hadiah, menambah jumlah resin, dan mempermudah mendapatkan artefak, dan jangan lupa lagu lagunya juga pertahankan begitu pula kenangan nya, Thankyou",5,positif,udh ga kerasa hampir   tahun maen genshin impact  dari      sampe sekarang kenangan yang di game ini bener  berasa dan selalu merasa nostalgia ketika bertemu tempat pertama kali main  pokoknya terimakasih telah meluangkan waktu saya untuk bermain dan meredakan stress semoga game genshin berkembang menjadi lebih baik kek perbanyak hadiah  menambah jumlah resin  dan mempermudah mendapatkan artefak  dan jangan lupa lagu lagunya juga pertahankan begitu pula kenangan nya  thankyou,udh ga kerasa maen genshin impact sampe kenangan game bener berasa nostalgia bertemu kali main pokoknya terimakasih meluangkan bermain meredakan stress semoga game genshin berkembang kek perbanyak hadiah menambah resin mempermudah artefak lupa lagu lagunya pertahankan kenangan nya thankyou,"['udh', 'ga', 'kerasa', 'maen', 'genshin', 'impact', 'sampe', 'kenangan', 'game', 'bener', 'berasa', 'nostalgia', 'bertemu', 'kali', 'main', 'pokoknya', 'terimakasih', 'meluangkan', 'bermain', 'meredakan', 'stress', 'semoga', 'game', 'genshin', 'berkembang', 'kek', 'perbanyak', 'hadiah', 'menambah', 'resin', 'mempermudah', 'artefak', 'lupa', 'lagu', 'lagunya', 'pertahankan', 'kenangan', 'nya', 'thankyou']",udh ga rasa maen genshin impact sampe kenang game bener asa nostalgia temu kali main pokok terimakasih luang main reda stress moga game genshin kembang kek banyak hadiah tambah resin mudah artefak lupa lagu lagu tahan kenang nya thankyou
"Game yang sangat bagus sekali. Saya bisa bilang kalau ini game pertama yang terbaik yang pernah saya mainkan di mobile. Grafik bagus, desain karakter bagus, story yang sangat-sangat keren, soundtrack game yang juga bagus, pemandangan di dalam game yang bener-bener keren, gameplay yang seru dan masih banyak lagi kepuasan yang saya dapatkan di game ini. Terimakasih genshin sdh menemani saya di sepanjang 3 tahun ini.",5,positif,game yang sangat bagus sekali  saya bisa bilang kalau ini game pertama yang terbaik yang pernah saya mainkan di mobile  grafik bagus  desain karakter bagus  story yang sangat sangat keren  soundtrack game yang juga bagus  pemandangan di dalam game yang bener bener keren  gameplay yang seru dan masih banyak lagi kepuasan yang saya dapatkan di game ini  terimakasih genshin sdh menemani saya di sepanjang   tahun ini ,game bagus bilang game terbaik mainkan mobile grafik bagus desain karakter bagus story keren soundtrack game bagus pemandangan game bener bener keren gameplay seru kepuasan dapatkan game terimakasih genshin sdh menemani,"['game', 'bagus', 'bilang', 'game', 'terbaik', 'mainkan', 'mobile', 'grafik', 'bagus', 'desain', 'karakter', 'bagus', 'story', 'keren', 'soundtrack', 'game', 'bagus', 'pemandangan', 'game', 'bener', 'bener', 'keren', 'gameplay', 'seru', 'kepuasan', 'dapatkan', 'game', 'terimakasih', 'genshin', 'sdh', 'menemani']",game bagus bilang game baik main mobile grafik bagus desain karakter bagus story keren soundtrack game bagus pandang game bener bener keren gameplay seru puas dapat game terimakasih genshin sdh tani
"Satu²nya game yang paling gw rekom buat yang doyan sama game mmorpg, but kekurangannya menurut gw sih... Hmm mungkin harus diadain event khusus buat player baru, biar tambah minat soalnya semua serba susah... Btw gw juga baru main sih, udah 5 kali gacha tapi dapetnya ampas... Mana ngumpulin primogemnya lama lagi:v Tapi gamenya bagus kok, tq",4,positif,satu nya game yang paling gw rekom buat yang doyan sama game mmorpg  but kekurangannya menurut gw sih    hmm mungkin harus diadain event khusus buat player baru  biar tambah minat soalnya semua serba susah    btw gw juga baru main sih  udah   kali gacha tapi dapetnya ampas    mana ngumpulin primogemnya lama lagi v tapi gamenya bagus kok  tq,nya game gw rekom doyan game mmorpg but kekurangannya gw sih hmm diadain event khusus player biar minat serba susah btw gw main sih udah kali gacha dapetnya ampas ngumpulin primogemnya v gamenya bagus tq,"['nya', 'game', 'gw', 'rekom', 'doyan', 'game', 'mmorpg', 'but', 'kekurangannya', 'gw', 'sih', 'hmm', 'diadain', 'event', 'khusus', 'player', 'biar', 'minat', 'serba', 'susah', 'btw', 'gw', 'main', 'sih', 'udah', 'kali', 'gacha', 'dapetnya', 'ampas', 'ngumpulin', 'primogemnya', 'v', 'gamenya', 'bagus', 'tq']",nya game gw rekom doyan game mmorpg but kurang gw sih hmm diadain event khusus player biar minat serba susah btw gw main sih udah kali gacha dapetnya ampas ngumpulin primogemnya v gamenya bagus tq
"Perkembangan game sangat tidak memuaskan setiap tahunnya, dengan pencapaian dan keuntungan yang diperoleh selama 3 tahun oleh developer. Mereka hanya memberikan perkembangan bermain yang tidak ada bedanya setiap tahun kepada playernya. Maaf saya sudah terlalu bosan dan marah dengan perkembangan game yang saya suka ini. Selamat tinggal genshin impact.",1,negatif,perkembangan game sangat tidak memuaskan setiap tahunnya  dengan pencapaian dan keuntungan yang diperoleh selama   tahun oleh developer  mereka hanya memberikan perkembangan bermain yang tidak ada bedanya setiap tahun kepada playernya  maaf saya sudah terlalu bosan dan marah dengan perkembangan game yang saya suka ini  selamat tinggal genshin impact ,perkembangan game memuaskan tahunnya pencapaian keuntungan diperoleh developer perkembangan bermain bedanya playernya maaf bosan marah perkembangan game suka selamat tinggal genshin impact,"['perkembangan', 'game', 'memuaskan', 'tahunnya', 'pencapaian', 'keuntungan', 'diperoleh', 'developer', 'perkembangan', 'bermain', 'bedanya', 'playernya', 'maaf', 'bosan', 'marah', 'perkembangan', 'game', 'suka', 'selamat', 'tinggal', 'genshin', 'impact']",kembang game muas tahun capai untung oleh developer kembang main beda playernya maaf bosan marah kembang game suka selamat tinggal genshin impact
"Dari segi game play dan Grafik game ini Benar benar bagus untuk game smartphone, Dan dalam segi gacha event itu bagus dan Memuaskan, 90 kali gacha menjanjikan karakter bintang 5 itu adalah hal yang Bagus, dan Untuk Pengguna lain Yang Kecewa dengan Event dan gacha game ini mohon pertimbangan lagi, Game ini sudah memberikan fitur yang bagus dan Perkembangan game ini Tergantung dari Playernya jika suka eksplorasi dan Menjalankan misi Pasti mendapatkan Primogem (Diamon) dan itu bagus sekali",5,positif,dari segi game play dan grafik game ini benar benar bagus untuk game smartphone  dan dalam segi gacha event itu bagus dan memuaskan     kali gacha menjanjikan karakter bintang   itu adalah hal yang bagus  dan untuk pengguna lain yang kecewa dengan event dan gacha game ini mohon pertimbangan lagi  game ini sudah memberikan fitur yang bagus dan perkembangan game ini tergantung dari playernya jika suka eksplorasi dan menjalankan misi pasti mendapatkan primogem  diamon  dan itu bagus sekali,segi game play grafik game bagus game smartphone segi gacha event bagus memuaskan kali gacha menjanjikan karakter bintang bagus pengguna kecewa event gacha game mohon pertimbangan game fitur bagus perkembangan game tergantung playernya suka eksplorasi menjalankan misi primogem diamon bagus,"['segi', 'game', 'play', 'grafik', 'game', 'bagus', 'game', 'smartphone', 'segi', 'gacha', 'event', 'bagus', 'memuaskan', 'kali', 'gacha', 'menjanjikan', 'karakter', 'bintang', 'bagus', 'pengguna', 'kecewa', 'event', 'gacha', 'game', 'mohon', 'pertimbangan', 'game', 'fitur', 'bagus', 'perkembangan', 'game', 'tergantung', 'playernya', 'suka', 'eksplorasi', 'menjalankan', 'misi', 'primogem', 'diamon', 'bagus']",segi game play grafik game bagus game smartphone segi gacha event bagus muas kali gacha janji karakter bintang bagus guna kecewa event gacha game mohon timbang game fitur bagus kembang game gantung playernya suka eksplorasi jalan misi primogem diamon bagus
