content,score,label
"Game ini sebenarnya bagus banget tapi jaringannya entah knp gk pernah stabil sejak update di foutaine, tolong dong diperbaiki supaya lebih stabil. Wi-Fi ku gk bermasalah cuma kalau main di genshin doang yang bermasalah 😭😭",4,positif
Grafiknya bagus ditambah di setiap misi-misinya ada animasi dan beberapa boss yang bisa kita lawan menjelajah pokoknya aku mainin game seru banget apalagi maindenga teman,5,positif
"game terbaik, terseru, termanjakan mata, terlalu perfect, terlalu banyak kenangan disini, terimakasih hoyoverse sudah merilis ini game, sekali lagi terimakasih karna emg ini game bener bener bikin terhibur bgt, apalagi kalau lagi sedih ataupun marah, main genshin langsung ilang tu sedih sama marahnya, selalu support genshin deh pokoknya! Kalian juga jangan lupa download ya",5,positif
Gamenya sih bagus tapi kok tanahnya pada hijau semua ya min? Tolong cepat diperbaiki dong min sayang banget udah lama nunggu game kayak gini eh malah gak sesuai harapan..hp ku Oppo A31 ram 4Gb internal 128GB .. terima kasih🙏🙏,4,positif
"Gak ngerti kenapa, tapi setelah update Fontaine baru main sekali tiba2 force close pas coba main lagi malah gak bisa langsung mati ulang hp saya,, cuma sampe loading screen doang gak bisa main,, padahal penyimpanan pun gak penuh,, udah coba segala cara kaya install ulang, hapus cache tetep gak bisa,,, kenapa harus pas zhongli rerun 🥲,, tolong dong diperbaiki atau kasih saran 🙏",2,negatif
Tolong kurangi sebuah teka teki. Sungguh buat saya pusing di kepala. Buat lah quest bertarung dengan monster sperti kalahkan monster 30 . Kita bermain untuk senang2 dan jika permainan banyak teka teki sungguh buat kami menderita,4,positif
"Yang saya suka gerafik nya ,, walau hp saya kurang memadai di tapi di genshin lumayan bagus ,, untuk grafik sedang android di ram 6GB masih kuat ,, tambah pitur2 menanrik lagikami selalu menunggu yang terbaik thank",5,positif
Suka sekali dengan game ini. Sangat menyenangkan untuk dimainkan sekaligus seru di saat bertualang menjelajahi dunia di dalam game ini. Semoga aku bisa mengumpulkan karakter2 keren sebanyak2nya. Hehehe.,5,positif
"Gamenya bagus tapi saat saya ingin login tiba"" ada tulisan jaringan anda error, padhal saya menggunakan wifi dan wifi saya baik"" saja tidak ada error""nya, klo bisa di kondisikan lagi..",3,negatif
"Overall bagus, tapi ada satu yg kurang yaitu sistem keamanannya. Banyak bgt org yg akunnya ke hack dan banyak jg yg memakai cheat. Mohon kedepannya sistem keamanannya ditingkatkan lagi",4,positif
"Gila keren parah sih ini, emang game raja lebih tepatnya game dewa sih 😁, grafik nya keren parah petualangan bgt seru bgt njirrrr, jadi wajar aja ya kalo butuh lebih ruang penyimpanan nya🗿💅, emang the king's sih ini game, makasih yh buat delevoter yg sudah buat genshin impact, setelah main game ini saya pun menjadi...................gamer🙃👍👑✨",5,positif
"dari grafik sih udah bagus tapi dari even itu yang kurang kadang ada even yang meyelesain kannya sampai 10 menittan dan hadiah nya gk seberapa paling 80 primogems jadi mohon di sesuaikan, beda baget dari game mihoyo yang lainnya",2,negatif
Sering ada bug ketika sudah muncul cutsin saat cutsin sudah selesai tiba tiba layar HP menjadi redup dan tidak bisa di apa-apain di sentuhpun tidak bisa ini terjadi juga ketika saya mengupgrade talent karakter dan menganti artefak tiba-tiba layar HP menjadi hitam beberapa saat dan menyala lagi. Mohon untuk developer di perbaiki,4,positif
"Masalah grafik dan gameplay udh thebest, tinggal di kasih teman aja klo lagi jalan² petualangan agar GK bosan sendirian mulu atau pas lagi misi di kasih teman untuk bertarung lawan musuhnya, maksudnya bukan teman co-op online tapi cpu yang dari misinya contoh seperti game aether gazer.",5,positif
"Gamenya bagus dan seru,world nya juga bagus.cuma buat player baru yang masih baru main itu bakal susah buat ngejar story' atau quest nya sama teleport waypoint nya susah,kalau mau ke negara yang lain itu harus AR yang cukup tinggi mengkanya kalau pemain baru rada susah apalagi storynya update terus,ada yang baru sampai akhirnya para pemain baru ketinggalan.itu kekurangannya.sama kelebihannya game ini cocok buat yang suka game dengan pemandangan yg indah dan berpetualang karena dunianya luas dll.",4,positif
"Ini cerita diselipin game.. dialog panjang x lebar, gak kelar2.. bagi yang suka baca cerita sekaligus main game, ini game cucok meong.. gachanya juga gak ngotak... Keknya tiap bulan update ngabisin setidaknya belasan gb sepadan sih tapi...........................",4,positif
"Setelah update terbaru, pengalaman main game semakin buruk karena semakin banyak bug, seperti frame drop, pencahayaan yang sering menembus karakter Mohon diperbaiki di update yang akan datang",5,positif
"Ini terjadi di perangkatku aja apa ada yg mengalaminya ya.. Skrng jd sering Force close itu knp ya? Update juga udh, kadang updte kecil² pas login jg udh.. Knp jadi sering gini? Solusi dong?",4,positif
"Story bagus, cuma Transisi scene pada Quest Archon awalnya(sebelum fontaine) agak kaku, tapi sekarang keliatan peningkatannya di Fontaine. Menurut ane kadang ada penjelasan dalam Quest Archon yang panjang lebar, lebih bagus kalau kalimatnya bisa dipangkas jadi beberapa scene.",5,positif
"Sebenarnya mau kasih bintang 5,cuma ya,ukuran appny terlalu gede tapi gapapaa^-^ Dari karakter,setiap quest,event aku suka bgtt Dari grafik juga aku sukaa bgt pokoknya ini game bagus dehh kata aku Ini game wajib bgt di download sih!! Dari keluhan sih ya suka lag sendiri,ga bisa gerak sama kadang gerak sendiri hehe.. Tpi aku mau tanya Kok di hp aku ga bisa di buka ya habis update ke V4.0Sebelumnya aku lgi explore Fontaine,trus besoknya ga bisa di buka Itu kenapa yaa? Tolong kasih tau yaa!! Mksi‼",4,positif
"Game nya udh bagus dari berbagai aspek, hanya saja sistem gachanya menurut saya terlalu sulit. Ya saya paham sih, hal yang paling penting bagi developer seperti mihoyo udah pasti duit. Dan juga masalah perkembangan story dan karakter menurut saya sangat ""biasa saja"" tolong pihak mihoyo kedua aspek tersebut harus ditingkatkan lagi soalnya sangat membosankan.",3,negatif
"Ini alasan kenapa genshin jarang di minati, karena untuk player baru cukup sulit untuk mendapatkan karakter utama yang ada di banner.. gw dah nge rerol 9 kali hari ini dan benar saja dari semua akun rerol itu dapatnya ampas semua padahal gacha dah lebih dari 30 kali, kalau kayak gini terus bisa"" game genshin benar benar kurang di minati.. sebelumnya gw dah komplain tentang rate gachanya tapi ya begitulah gak ada tanggapan.. dan kali ini gw coba lagi apakah ada tanggapan.. sekian",1,negatif
"Mengapa skrg sy tdk bisa msuk ke game pdhl sblmnya bisa dan sy coba buat yg baru bisa msuk tp yg lama tdk , layar hitam lalu loading lama dan game keluar .Mohon beri sy masukan agar game mejadi benar🙏🏻",3,negatif
"Kepada deplover Genshin Impact, untuk Overall gamenya seru. Saya hanya ingin satu untuk fix yaitu masalah mulai waktu muncul atau respawn musuh di spiral itu lama sekitar 4 atau 5 detik sehingga efisien untuk 3 full star jadi terhambat krn itu. Mungkin kinerja pc dgn Android berbeda jadi kendala waktu tsb ada di Android",4,positif
"Kok jaringan ku kuning terus, ada solusi Kah agar bisa ijo terus. Dan tolong di buat kan settingan kontrol biar nyaman gitu di saat kita bertarung, kadang suka meleset tep besik attack. Kalau bisa jaringan nya yg pertama di optimalkan, klw udah di perbaiki saya kasi bintang 5",3,negatif
"Game selalu stay walau yg lain pergi alias penguasa penyimpanan hp🙃, udh lama main jd sayang klo uninstall... Dibanding saudaranya, ini banyak bet mekanisme gameplay nya 😭😭, jadi tiap keliatan objek pke mekanisme baru sering gue jauhin, puyeng Tapi overall great lah, grafik top notch Penulisan karakternya bagus sampe gue bener2 kesel sm bener2 sayang sm karakternya",4,positif
"Gamenya grafisnya bagus bgt, gamenya seru ngasah otak dg teka-teki dan misterinya, alur ceritanya sejauh ini masih santai lah ya dan gak terlalu susah tp sulit di pahami juga. Kalau menurutku mungkin saat Genshin Impact full map petualangan yang sesungguhnya baru di mulai jd buat player GI siap"" aja. Sangking bagusnya game ini kebanyakan playernya bahkan penasaran sama endingnya, misterinya itu bener"" waw sih, sukses terus lah buat Hoyoverse, semangat bikin ide buat update Nex nya and bye-bye ><",5,positif
"Game nya bgus, dri segi story yg menarik dan karakter juga memiliki keunikan masing-masing. Untuk pihak developer teruntuk Hoyoverse Saya sebagai user sgt mengeluhkan tentang sistem pengisian resin yg terbilang lama, 8 menit 1 resin itu terlalu lama, dan saya sebagai user berharap waktu nya bisa di percepat karena resin adalah material yg penting di gensin buat domain, kalau ttp 8 menit minimal kasih gw 1jt primo. Terimakasih untuk Hoyoverse selaku pihak pengembang game ini.",5,positif
"Game ini bagus tetapi ada masalah untuk saya saat di archon quest inazuma,saat kita menyelamatkan tuan masakatsu, saya tidak bisa memainkannya, setelah mengobrol bersama yoimiya itu layarnya item semua dan theme songnya juga berjalan juga ketika saya keluar dari gamenya, tolong diperbaiki ya🙏... Kalo itu tidak masalah sih saya kasih bintang lima hehe, overall sih game ini bagus untuk yang suka game open world RPG",4,positif
Game nya sangat bagus dan gravik nya bagus kalo boleh kusaranin ada pilihan data untuk di download sebelum masuk ke game nya kasian untuk yang punya hp di bawah ram 4/3gb.,4,positif
"Kalo kata orang game nya bagus,tapi emang bagus dari grafik,karakter,dll,untuk ukuran game moba ini terlalu besar,mungkin yg main di PC enak,gimana yg di hp,ini game download datanya lama 25.000an,100%nya aja udh 1 jam lebih,btw kalian kok pada bisa masuk??brp hari download datanya?",3,negatif
Game genshin ini terlihat bagus dan menarik.. dari dulu saya ingin memainkannya.. tapi tidak bisa karena penyimpanan saya tidak mendukung.. tolong untuk developer nya agar data genshin bisa di simpan di memory SD agar lebih mudah di mainkan.. semoga di baca terimakasih,4,positif
Saya kasih 4 bintang karena kalau ganti servernya semua datanya akan hilang. Developer genshin impact tolong gantikan ini menjadi tidak akan hilang datanya. Kalau tidak hilang datanya akan saya kasih 5 bintang.,4,positif
Bagus sih kalo data nya malah lama tapi gapapa ini bagus aja untuk dapat teman baru di dalam co op. Dan sekian nya terima kasih untuk genshin impact nya dan gw milih lumine/traveller dan grafiknya bagus sih agak lumayan tapi mohon gw gak bisa layar yang rusak sama wi fi nya,5,positif
Halo. Ini game saya mengharapkan ada penambahan fitur fast eat food untuk versi mobile. Karena waktu Hp rendah tidak perlu membuka tas untuk memakan buff/heal. Ini saja harapan saya untuk update kedepannya. Terimakasih KNGSAYT,5,positif
"The best game ini, kurang nya cuma di harga gacha yang mahal (terkesan scam bahkan), tapi overall game nya sangat memuaskan ... Hanya saja saya berharap di tambahkan vitur open mic sehingga pengalaman dalam mode coop akan lebih meyenangkan... Thank you deplover",5,positif
"Dari game nya (grafik, character, story, dll) udah bagus banget. Memang ngga cocok untuk HP biasa, tapi itu resiko perseorangan sih. Jangan salahkan developer cuma karena hpmu ngga bisa nanggung beratnya game ini. Itu masalahmu sendiri, bukan developer. Utk game yang bagus dan enjoyable emang seperti ini. Dasar orang suka ngeluh, klo memang mau main, nabung makanya.",5,positif
"nih game Map nya bagus dan luas banget tapi sayang berasa HAMPA , kek kotanya tuh berasa kurang hidup gitu , kek sayang aja gitu kota udah besar dan bagus tapi sepi banget , awalnya gw kira settingan nya tapi setelah gw coba rata kanan dan munculin semua NPC tetep sama aja ternyata",5,positif
"Untuk saat ini game terbaik, dari segi grafik, cerita, karakter, dan gameplay. Masih blm bisa ada yg ngalahin sejauh ini.",5,positif
"Tolong di perbaiki controller buat di Android Tablet, karna saya tidak bisa menggunakan stik wirelless PS4 seperti di iphone langsung konek dan ter setting otomatis :)",3,negatif
"Game nya sngat bagus,tapi gua pengguna mobile yang memorynya kecil jadi susah buat main game ini. Kalau data sih nggak masalah ya kalau memory udah nggak muat apa boleh buat, sebelum update ke versi 4.00 udah mau penuh memory gua,saat update udah nggak ketolong lagi hp gua.bye genshin terimakasih sudah menemani selama 2 tahun ini semoga kedepan nya bisa beli PC/HP yang lebih bagus lgi😊👍",5,positif
"Game nya bagus, grafiknya juga,cuma harap memo nya dikurangin karena ini menghabiskan banyak sekali memo.saya sempat menghapus data-data saya karena ingin memainkan ini,kasihan untuk orang yg ingin memainkan game ini tetapi tidak bisa karena penyimpanan nya yg terlalu banyak dan ram hp mereka 3gb atau kurang juga lebih.harap dikurangi penyimpanan nya ya developer",3,negatif
"Ukuran game yang terlalu besar untuk sebuah handphone. Saya tau ini adalah mahakarya dari developer yang menyajikan game santai berlatar dunia yang luas, tetapi data yang digunakan cukup besar sehingga menekan kalangan player device menengah. Kalau memang pasarnya untuk kalangan atas tidak apa apa, tapi kalau mau mengincar pasar yang lebih luas lagi bisa melakukan pengurangan ukuran file dengan fitur penghapusan data quest atau animasi yg tidak diperlukan oleh player.",3,negatif
"Halo mihoyo👋 surat terbuka untuk kalian, tolong dong kecilin sedikit file nya, apa gabisa buat beberapa map download nya ntr soalnya kebetulan saya player lama mau main lagi namun bikin akun baru, namun melihat file 25gb saya pun jadi ragu, apalagi memori saya 64gb, apa gabisa di buat map baru seperti sumeru fontain download nya belakangan aja? Jujur saya suka bngt game nya, saya harap kalian bisa membantu ya🙏",4,positif
Hai untuk game nya bagus dan untuk berpetualang juga oke tapi ada satu hal yang sayang banget yaitu gaak ada pengisi suara Indonesia nya mohon masukan nya untuk developer genshin Impact terima kasih,5,positif
"Tambahkan additional download dong bagi akun baru, supaya tidak membengkak download diawal. Masa iya, akun baru di monstadt download nya ampe map laen juga. Supaya game nya rame terus, biar banyak pemain baru yg download gitu loh. Tolong ya dipertimbangkan saran gw yah. Terimakasih, soalnya teman gw pengen main, tapi terhambat memori internal.",4,positif
"Menurut gw ini salah satu game terbaik di playstore. Grafik nya bagus, kombatnya bagus, storynya bagus, karakternya bagus, semuanya bagus. Gak salah kalau mau main game ini.",5,positif
"Pliss lah, tambah fitur kontroler gamepad di android. Katanya gak boleh make aplikasi pihak ke 3 biar bisa make gamepad, tapi sampe skrg gak ada tuh fitur kontroler di genshin android. iphone daei v1.3 langsung dikasi, giliran android sampe update fountain gak ada :v",1,negatif
"Mohon maaf nih saya kasih Bintang 3, karna saya mau komplain, saya player baru dan mainnya jg make hp yg benar² speknya udah bagus main genshin di rata tengah (Menengah Dan Tinggi) tapi knpa saya hanya bisa main di grafik Rendah Itupun Lag dan tidak ada rumputnya? Ya? Pdhl Teman Saya Yg Memakai Handphone Dengan Spek Kurang (Cuma Bisa Di Grafik Rendah) Tapi Bisa Main Di Grafik Rata Tengah + Tidak Lag dan ada rumputnya? Mohon dibaikin ya min, soalnya saya main jg untuk melepaskan stress saya🙏😁",3,negatif
